"","image_name","midpoint_row","midpoint_column","left_column","right_column","top_row","bottom_row","patch_size","label_code","label_name","machine_prediction","confidence"
"671","image_7.jpg",312,3409,3297,3521,200,424,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",1
"672","image_7.jpg",690,3409,3297,3521,578,802,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",0.998
"673","image_7.jpg",1068,3409,3297,3521,956,1180,224,"KE_sieve","kelp_sieve","KE_sieve",1
"674","image_7.jpg",1447,3409,3297,3521,1335,1559,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",1
"675","image_7.jpg",1825,3409,3297,3521,1713,1937,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",0.499
"676","image_7.jpg",2204,3409,3297,3521,2092,2316,224,"SU_bould","boulder","manual_update",1
"677","image_7.jpg",2582,3409,3297,3521,2470,2694,224,"KE_sieve","kelp_sieve","manual_update",1
"678","image_7.jpg",2961,3409,3297,3521,2849,3073,224,"SU_bould","boulder","manual_update",1
"679","image_7.jpg",3339,3409,3297,3521,3227,3451,224,"SU_bould","boulder","SU_bould",0.707
"680","image_7.jpg",3718,3409,3297,3521,3606,3830,224,"RE_branch","red_algae_branching","RE_branch",0.992
"681","image_7.jpg",312,3851,3739,3963,200,424,224,"SU_bould","boulder","SU_bould",0.959
"682","image_7.jpg",690,3851,3739,3963,578,802,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",1
"683","image_7.jpg",1068,3851,3739,3963,956,1180,224,"KE_sieve","kelp_sieve","KE_sieve",1
"684","image_7.jpg",1447,3851,3739,3963,1335,1559,224,"KE_sieve","kelp_sieve","KE_sieve",1
"685","image_7.jpg",1825,3851,3739,3963,1713,1937,224,"KE_sieve","kelp_sieve","manual_update",1
"686","image_7.jpg",2204,3851,3739,3963,2092,2316,224,"RE_fil","red_algae_filamentous","RE_fil",0.997
"687","image_7.jpg",2582,3851,3739,3963,2470,2694,224,"KE_sieve","kelp_sieve","manual_update",1
"688","image_7.jpg",2961,3851,3739,3963,2849,3073,224,"RE_fil","red_algae_filamentous","RE_fil",1
"689","image_7.jpg",3339,3851,3739,3963,3227,3451,224,"RE_branch","red_algae_branching","RE_branch",0.998
"690","image_7.jpg",3718,3851,3739,3963,3606,3830,224,"KE_sieve","kelp_sieve","manual_update",1
"691","image_7.jpg",312,4294,4182,4406,200,424,224,"SU_bould","boulder","SU_bould",0.999
"692","image_7.jpg",690,4294,4182,4406,578,802,224,"SU_bould","boulder","manual_update",1
"693","image_7.jpg",1068,4294,4182,4406,956,1180,224,"SU_bould","boulder","manual_update",1
"694","image_7.jpg",1447,4294,4182,4406,1335,1559,224,"KE_sieve","kelp_sieve","KE_sieve",0.999
"695","image_7.jpg",1825,4294,4182,4406,1713,1937,224,"KE_sieve","kelp_sieve","manual_update",1
"696","image_7.jpg",2204,4294,4182,4406,2092,2316,224,"SU_bould","boulder","manual_update",1
"697","image_7.jpg",2582,4294,4182,4406,2470,2694,224,"RE_fil","red_algae_filamentous","manual_update",1
"698","image_7.jpg",2961,4294,4182,4406,2849,3073,224,"RE_fil","red_algae_filamentous","manual_update",1
"699","image_7.jpg",3339,4294,4182,4406,3227,3451,224,"SU_anth","anthropogenic","manual_update",1
"700","image_7.jpg",3718,4294,4182,4406,3606,3830,224,"SU_anth","anthropogenic","manual_update",1
"701","image_8.jpg",312,312,200,424,200,424,224,"SU_anth","anthropogenic","manual_update",1
"702","image_8.jpg",690,312,200,424,578,802,224,"unknown","unknown_area","manual_update",1
"703","image_8.jpg",1068,312,200,424,956,1180,224,"unknown","unknown_area","manual_update",1
"704","image_8.jpg",1447,312,200,424,1335,1559,224,"unknown","unknown_area","manual_update",1
"705","image_8.jpg",1825,312,200,424,1713,1937,224,"unknown","unknown_area","unknown",0.743
"706","image_8.jpg",2204,312,200,424,2092,2316,224,"unknown","unknown_area","unknown",0.977
"707","image_8.jpg",2582,312,200,424,2470,2694,224,"unknown","unknown_area","unknown",0.904
"708","image_8.jpg",2961,312,200,424,2849,3073,224,"unknown","unknown_area","manual_update",1
"709","image_8.jpg",3339,312,200,424,3227,3451,224,"unknown","unknown_area","unknown",0.954
"710","image_8.jpg",3718,312,200,424,3606,3830,224,"unknown","unknown_area","unknown",0.999
"711","image_8.jpg",312,754,642,866,200,424,224,"BR_sarg","brown_algae_sargassum","manual_update",1
"712","image_8.jpg",690,754,642,866,578,802,224,"unknown","unknown_area","manual_update",1
"713","image_8.jpg",1068,754,642,866,956,1180,224,"unknown","unknown_area","unknown",0.992
"714","image_8.jpg",1447,754,642,866,1335,1559,224,"unknown","unknown_area","manual_update",1
"715","image_8.jpg",1825,754,642,866,1713,1937,224,"unknown","unknown_area","manual_update",1
"716","image_8.jpg",2204,754,642,866,2092,2316,224,"unknown","unknown_area","manual_update",1
"717","image_8.jpg",2582,754,642,866,2470,2694,224,"unknown","unknown_area","unknown",0.99
"718","image_8.jpg",2961,754,642,866,2849,3073,224,"unknown","unknown_area","manual_update",1
"719","image_8.jpg",3339,754,642,866,3227,3451,224,"unknown","unknown_area","manual_update",1
"720","image_8.jpg",3718,754,642,866,3606,3830,224,"unknown","unknown_area","unknown",1
"721","image_8.jpg",312,1196,1084,1308,200,424,224,"BR_sarg","brown_algae_sargassum","manual_update",1
"722","image_8.jpg",690,1196,1084,1308,578,802,224,"BR_sarg","brown_algae_sargassum","BR_sarg",0.997
"723","image_8.jpg",1068,1196,1084,1308,956,1180,224,"RE_fil","red_algae_filamentous","manual_update",1
"724","image_8.jpg",1447,1196,1084,1308,1335,1559,224,"unknown","unknown_area","manual_update",1
"725","image_8.jpg",1825,1196,1084,1308,1713,1937,224,"unknown","unknown_area","manual_update",1
"726","image_8.jpg",2204,1196,1084,1308,2092,2316,224,"unknown","unknown_area","unknown",0.999
"727","image_8.jpg",2582,1196,1084,1308,2470,2694,224,"unknown","unknown_area","unknown",0.898
"728","image_8.jpg",2961,1196,1084,1308,2849,3073,224,"unknown","unknown_area","unknown",0.993
"729","image_8.jpg",3339,1196,1084,1308,3227,3451,224,"unknown","unknown_area","unknown",0.966
"730","image_8.jpg",3718,1196,1084,1308,3606,3830,224,"unknown","unknown_area","unknown",0.999
"731","image_8.jpg",312,1639,1527,1751,200,424,224,"BR_sarg","brown_algae_sargassum","manual_update",1
"732","image_8.jpg",690,1639,1527,1751,578,802,224,"SU_bould","boulder","SU_bould",0.982
"733","image_8.jpg",1068,1639,1527,1751,956,1180,224,"BR_sarg","brown_algae_sargassum","BR_sarg",1
"734","image_8.jpg",1447,1639,1527,1751,1335,1559,224,"GR_ulva","green_algae_ulva","manual_update",1
"735","image_8.jpg",1825,1639,1527,1751,1713,1937,224,"BR_sarg","brown_algae_sargassum","BR_sarg",1
"736","image_8.jpg",2204,1639,1527,1751,2092,2316,224,"RE_branch","red_algae_branching","RE_branch",1
"737","image_8.jpg",2582,1639,1527,1751,2470,2694,224,"RE_branch","red_algae_branching","manual_update",1
"738","image_8.jpg",2961,1639,1527,1751,2849,3073,224,"BR_sarg","brown_algae_sargassum","manual_update",1
"739","image_8.jpg",3339,1639,1527,1751,3227,3451,224,"unknown","unknown_area","manual_update",1
"740","image_8.jpg",3718,1639,1527,1751,3606,3830,224,"unknown","unknown_area","manual_update",1
"741","image_8.jpg",312,2081,1969,2193,200,424,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",0.994
"742","image_8.jpg",690,2081,1969,2193,578,802,224,"GR_ulva","green_algae_ulva","GR_ulva",0.999
"743","image_8.jpg",1068,2081,1969,2193,956,1180,224,"GR_ulva","green_algae_ulva","GR_ulva",0.989
"744","image_8.jpg",1447,2081,1969,2193,1335,1559,224,"SU_bould","boulder","SU_bould",0.954
"745","image_8.jpg",1825,2081,1969,2193,1713,1937,224,"RE_branch","red_algae_branching","RE_branch",0.583
"746","image_8.jpg",2204,2081,1969,2193,2092,2316,224,"SU_bould","boulder","SU_bould",0.644
"747","image_8.jpg",2582,2081,1969,2193,2470,2694,224,"RE_branch","red_algae_branching","RE_branch",0.985
"748","image_8.jpg",2961,2081,1969,2193,2849,3073,224,"RE_leaf","red_algae_flat_leaf","RE_leaf",0.994
"749","image_8.jpg",3339,2081,1969,2193,3227,3451,224,"BR_sarg","brown_algae_sargassum","BR_sarg",1
"750","image_8.jpg",3718,2081,1969,2193,3606,3830,224,"BR_sarg","brown_algae_sargassum","BR_sarg",0.951
"751","image_8.jpg",312,2524,2412,2636,200,424,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",1
"752","image_8.jpg",690,2524,2412,2636,578,802,224,"BR_sarg","brown_algae_sargassum","BR_sarg",0.999
"753","image_8.jpg",1068,2524,2412,2636,956,1180,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",0.675
"754","image_8.jpg",1447,2524,2412,2636,1335,1559,224,"MS","mobile_species","MS",0.67
"755","image_8.jpg",1825,2524,2412,2636,1713,1937,224,"MS","mobile_species","MS",1
"756","image_8.jpg",2204,2524,2412,2636,2092,2316,224,"RE_branch","red_algae_branching","RE_branch",1
"757","image_8.jpg",2582,2524,2412,2636,2470,2694,224,"SU_bould","boulder","SU_bould",0.889
"758","image_8.jpg",2961,2524,2412,2636,2849,3073,224,"BR_sarg","brown_algae_sargassum","BR_sarg",0.977
"759","image_8.jpg",3339,2524,2412,2636,3227,3451,224,"BR_sarg","brown_algae_sargassum","BR_sarg",1
"760","image_8.jpg",3718,2524,2412,2636,3606,3830,224,"BR_sarg","brown_algae_sargassum","BR_sarg",1
"761","image_8.jpg",312,2966,2854,3078,200,424,224,"BR_sarg","brown_algae_sargassum","BR_sarg",0.979
"762","image_8.jpg",690,2966,2854,3078,578,802,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",0.987
"763","image_8.jpg",1068,2966,2854,3078,956,1180,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",0.999
"764","image_8.jpg",1447,2966,2854,3078,1335,1559,224,"RE_branch","red_algae_branching","RE_branch",0.934
"765","image_8.jpg",1825,2966,2854,3078,1713,1937,224,"RE_branch","red_algae_branching","manual_update",1
"766","image_8.jpg",2204,2966,2854,3078,2092,2316,224,"RE_branch","red_algae_branching","RE_branch",1
"767","image_8.jpg",2582,2966,2854,3078,2470,2694,224,"BR_sarg","brown_algae_sargassum","BR_sarg",0.997
"768","image_8.jpg",2961,2966,2854,3078,2849,3073,224,"BR_sarg","brown_algae_sargassum","BR_sarg",1
"769","image_8.jpg",3339,2966,2854,3078,3227,3451,224,"BR_sarg","brown_algae_sargassum","BR_sarg",1
"770","image_8.jpg",3718,2966,2854,3078,3606,3830,224,"unknown","unknown_area","manual_update",1
"771","image_8.jpg",312,3409,3297,3521,200,424,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",1
"772","image_8.jpg",690,3409,3297,3521,578,802,224,"GR_ulva","green_algae_ulva","GR_ulva",1
"773","image_8.jpg",1068,3409,3297,3521,956,1180,224,"GR_ulva","green_algae_ulva","GR_ulva",1
"774","image_8.jpg",1447,3409,3297,3521,1335,1559,224,"RE_branch","red_algae_branching","RE_branch",0.451
"775","image_8.jpg",1825,3409,3297,3521,1713,1937,224,"RE_branch","red_algae_branching","RE_branch",1
"776","image_8.jpg",2204,3409,3297,3521,2092,2316,224,"RE_branch","red_algae_branching","RE_branch",0.986
"777","image_8.jpg",2582,3409,3297,3521,2470,2694,224,"RE_branch","red_algae_branching","RE_branch",0.983
"778","image_8.jpg",2961,3409,3297,3521,2849,3073,224,"RE_leaf","red_algae_flat_leaf","RE_leaf",1
"779","image_8.jpg",3339,3409,3297,3521,3227,3451,224,"RE_fil","red_algae_filamentous","RE_fil",0.999
"780","image_8.jpg",3718,3409,3297,3521,3606,3830,224,"unknown","unknown_area","manual_update",1
"781","image_8.jpg",312,3851,3739,3963,200,424,224,"GR_ulva","green_algae_ulva","GR_ulva",0.799
"782","image_8.jpg",690,3851,3739,3963,578,802,224,"GR_ulva","green_algae_ulva","manual_update",1
"783","image_8.jpg",1068,3851,3739,3963,956,1180,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",1
"784","image_8.jpg",1447,3851,3739,3963,1335,1559,224,"RE_branch","red_algae_branching","manual_update",1
"785","image_8.jpg",1825,3851,3739,3963,1713,1937,224,"RE_CCA","red_algae_encrusting_CCA","manual_update",1
"786","image_8.jpg",2204,3851,3739,3963,2092,2316,224,"RE_branch","red_algae_branching","RE_branch",0.998
"787","image_8.jpg",2582,3851,3739,3963,2470,2694,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",0.289
"788","image_8.jpg",2961,3851,3739,3963,2849,3073,224,"unknown","unknown_area","manual_update",1
"789","image_8.jpg",3339,3851,3739,3963,3227,3451,224,"unknown","unknown_area","manual_update",1
"790","image_8.jpg",3718,3851,3739,3963,3606,3830,224,"unknown","unknown_area","unknown",0.621
"791","image_8.jpg",312,4294,4182,4406,200,424,224,"GR_ulva","green_algae_ulva","GR_ulva",1
"792","image_8.jpg",690,4294,4182,4406,578,802,224,"RE_CCA","red_algae_encrusting_CCA","RE_CCA",1
"793","image_8.jpg",1068,4294,4182,4406,956,1180,224,"RE_branch","red_algae_branching","RE_branch",0.554
"794","image_8.jpg",1447,4294,4182,4406,1335,1559,224,"RE_branch","red_algae_branching","manual_update",1
"795","image_8.jpg",1825,4294,4182,4406,1713,1937,224,"GR_ulva","green_algae_ulva","manual_update",1
"796","image_8.jpg",2204,4294,4182,4406,2092,2316,224,"RE_branch","red_algae_branching","manual_update",1
"797","image_8.jpg",2582,4294,4182,4406,2470,2694,224,"RE_branch","red_algae_branching","manual_update",1
"798","image_8.jpg",2961,4294,4182,4406,2849,3073,224,"unknown","unknown_area","manual_update",1
"799","image_8.jpg",3339,4294,4182,4406,3227,3451,224,"unknown","unknown_area","manual_update",1
"800","image_8.jpg",3718,4294,4182,4406,3606,3830,224,"unknown","unknown_area","unknown",0.999
"801","image_9.jpg",312,312,200,424,200,424,224,"SU_bould","boulder","manual_update",1
"802","image_9.jpg",690,312,200,424,578,802,224,"SU_bould","boulder","manual_update",1
"803","image_9.jpg",1068,312,200,424,956,1180,224,"SU_bould","boulder","manual_update",1
"804","image_9.jpg",1447,312,200,424,1335,1559,224,"SU_peb","pebble","SU_peb",0.988
"805","image_9.jpg",1825,312,200,424,1713,1937,224,"SU_peb","pebble","SU_peb",0.809
"806","image_9.jpg",2204,312,200,424,2092,2316,224,"SU_peb","pebble","SU_peb",0.779
"807","image_9.jpg",2582,312,200,424,2470,2694,224,"GR_ulva","green_algae_ulva","manual_update",1
"808","image_9.jpg",2961,312,200,424,2849,3073,224,"SU_peb","pebble","SU_peb",0.995
"809","image_9.jpg",3339,312,200,424,3227,3451,224,"MS","mobile_species","MS",1
"810","image_9.jpg",3718,312,200,424,3606,3830,224,"MS","mobile_species","MS",1
"811","image_9.jpg",312,754,642,866,200,424,224,"SU_peb","pebble","SU_peb",1
"812","image_9.jpg",690,754,642,866,578,802,224,"SU_cob","cobble","manual_update",1
"813","image_9.jpg",1068,754,642,866,956,1180,224,"SU_peb","pebble","manual_update",1
"814","image_9.jpg",1447,754,642,866,1335,1559,224,"MS","mobile_species","MS",1
"815","image_9.jpg",1825,754,642,866,1713,1937,224,"SU_bould","boulder","manual_update",1
"816","image_9.jpg",2204,754,642,866,2092,2316,224,"SU_bould","boulder","manual_update",1
"817","image_9.jpg",2582,754,642,866,2470,2694,224,"SU_bould","boulder","SU_bould",0.415
"818","image_9.jpg",2961,754,642,866,2849,3073,224,"SU_bould","boulder","manual_update",1
"819","image_9.jpg",3339,754,642,866,3227,3451,224,"SU_peb","pebble","SU_peb",0.992
"820","image_9.jpg",3718,754,642,866,3606,3830,224,"SU_cob","cobble","SU_cob",0.907
"821","image_9.jpg",312,1196,1084,1308,200,424,224,"SU_cob","cobble","SU_cob",0.992
"822","image_9.jpg",690,1196,1084,1308,578,802,224,"SU_peb","pebble","SU_peb",0.892
"823","image_9.jpg",1068,1196,1084,1308,956,1180,224,"SU_cob","cobble","SU_cob",0.379
"824","image_9.jpg",1447,1196,1084,1308,1335,1559,224,"SU_cob","cobble","manual_update",1
"825","image_9.jpg",1825,1196,1084,1308,1713,1937,224,"SU_bould","boulder","manual_update",1
"826","image_9.jpg",2204,1196,1084,1308,2092,2316,224,"SU_sand","sand_fine_shell","manual_update",1
"827","image_9.jpg",2582,1196,1084,1308,2470,2694,224,"GR_ulva","green_algae_ulva","manual_update",1
"828","image_9.jpg",2961,1196,1084,1308,2849,3073,224,"SU_bould","boulder","SU_bould",0.81
"829","image_9.jpg",3339,1196,1084,1308,3227,3451,224,"SU_sand","sand_fine_shell","SU_sand",0.878
"830","image_9.jpg",3718,1196,1084,1308,3606,3830,224,"SU_bould","boulder","manual_update",1
"831","image_9.jpg",312,1639,1527,1751,200,424,224,"SU_peb","pebble","SU_peb",0.972
"832","image_9.jpg",690,1639,1527,1751,578,802,224,"SU_peb","pebble","SU_peb",1
"833","image_9.jpg",1068,1639,1527,1751,956,1180,224,"SU_peb","pebble","SU_peb",1
"834","image_9.jpg",1447,1639,1527,1751,1335,1559,224,"SU_peb","pebble","SU_peb",0.479
"835","image_9.jpg",1825,1639,1527,1751,1713,1937,224,"SU_peb","pebble","SU_peb",1
"836","image_9.jpg",2204,1639,1527,1751,2092,2316,224,"SU_sand","sand_fine_shell","SU_sand",0.566
"837","image_9.jpg",2582,1639,1527,1751,2470,2694,224,"GR_ulva","green_algae_ulva","GR_ulva",0.995
"838","image_9.jpg",2961,1639,1527,1751,2849,3073,224,"GR_ulva","green_algae_ulva","GR_ulva",1
"839","image_9.jpg",3339,1639,1527,1751,3227,3451,224,"GR_ulva","green_algae_ulva","GR_ulva",0.981
"840","image_9.jpg",3718,1639,1527,1751,3606,3830,224,"SU_bould","boulder","manual_update",1
"841","image_9.jpg",312,2081,1969,2193,200,424,224,"SU_sand","sand_fine_shell","SU_sand",0.499
"842","image_9.jpg",690,2081,1969,2193,578,802,224,"SU_sand","sand_fine_shell","SU_sand",0.666
"843","image_9.jpg",1068,2081,1969,2193,956,1180,224,"SU_peb","pebble","SU_peb",0.998
"844","image_9.jpg",1447,2081,1969,2193,1335,1559,224,"RE_bush","red_algae_bushy","RE_bush",1
"845","image_9.jpg",1825,2081,1969,2193,1713,1937,224,"SU_silt","silt","manual_update",1
"846","image_9.jpg",2204,2081,1969,2193,2092,2316,224,"SU_peb","pebble","SU_peb",0.998
"847","image_9.jpg",2582,2081,1969,2193,2470,2694,224,"SU_cob","cobble","manual_update",1
"848","image_9.jpg",2961,2081,1969,2193,2849,3073,224,"SU_sand","sand_fine_shell","manual_update",1
"849","image_9.jpg",3339,2081,1969,2193,3227,3451,224,"SU_peb","pebble","SU_peb",1
"850","image_9.jpg",3718,2081,1969,2193,3606,3830,224,"unknown","unknown_area","manual_update",1
"851","image_9.jpg",312,2524,2412,2636,200,424,224,"SU_cob","cobble","manual_update",1
"852","image_9.jpg",690,2524,2412,2636,578,802,224,"SU_silt","silt","SU_silt",1
"853","image_9.jpg",1068,2524,2412,2636,956,1180,224,"SU_peb","pebble","manual_update",1
"854","image_9.jpg",1447,2524,2412,2636,1335,1559,224,"SU_peb","pebble","SU_peb",0.921
"855","image_9.jpg",1825,2524,2412,2636,1713,1937,224,"SU_peb","pebble","SU_peb",1
"856","image_9.jpg",2204,2524,2412,2636,2092,2316,224,"SU_peb","pebble","SU_peb",0.998
"857","image_9.jpg",2582,2524,2412,2636,2470,2694,224,"SU_peb","pebble","SU_peb",0.49
"858","image_9.jpg",2961,2524,2412,2636,2849,3073,224,"SU_peb","pebble","SU_peb",1
"859","image_9.jpg",3339,2524,2412,2636,3227,3451,224,"SU_cob","cobble","SU_cob",0.75
"860","image_9.jpg",3718,2524,2412,2636,3606,3830,224,"SU_cob","cobble","manual_update",1
"861","image_9.jpg",312,2966,2854,3078,200,424,224,"SU_peb","pebble","manual_update",1
"862","image_9.jpg",690,2966,2854,3078,578,802,224,"SU_peb","pebble","SU_peb",0.977
"863","image_9.jpg",1068,2966,2854,3078,956,1180,224,"SU_peb","pebble","SU_peb",0.999
"864","image_9.jpg",1447,2966,2854,3078,1335,1559,224,"SU_peb","pebble","SU_peb",0.999
"865","image_9.jpg",1825,2966,2854,3078,1713,1937,224,"SU_peb","pebble","SU_peb",0.691
"866","image_9.jpg",2204,2966,2854,3078,2092,2316,224,"MS","mobile_species","MS",1
"867","image_9.jpg",2582,2966,2854,3078,2470,2694,224,"SU_peb","pebble","manual_update",1
"868","image_9.jpg",2961,2966,2854,3078,2849,3073,224,"SU_sand","sand_fine_shell","SU_sand",0.99
"869","image_9.jpg",3339,2966,2854,3078,3227,3451,224,"SU_bould","boulder","manual_update",1
"870","image_9.jpg",3718,2966,2854,3078,3606,3830,224,"SU_peb","pebble","manual_update",1
"871","image_9.jpg",312,3409,3297,3521,200,424,224,"SU_peb","pebble","SU_peb",0.951
"872","image_9.jpg",690,3409,3297,3521,578,802,224,"SU_peb","pebble","SU_peb",0.962
"873","image_9.jpg",1068,3409,3297,3521,956,1180,224,"SU_bould","boulder","SU_bould",0.853
"874","image_9.jpg",1447,3409,3297,3521,1335,1559,224,"SU_bould","boulder","manual_update",1
"875","image_9.jpg",1825,3409,3297,3521,1713,1937,224,"SU_bould","boulder","manual_update",1
"876","image_9.jpg",2204,3409,3297,3521,2092,2316,224,"MS","mobile_species","MS",1
"877","image_9.jpg",2582,3409,3297,3521,2470,2694,224,"MS","mobile_species","MS",0.984
"878","image_9.jpg",2961,3409,3297,3521,2849,3073,224,"SU_peb","pebble","manual_update",1
"879","image_9.jpg",3339,3409,3297,3521,3227,3451,224,"SU_cob","cobble","manual_update",1
"880","image_9.jpg",3718,3409,3297,3521,3606,3830,224,"SU_sand","sand_fine_shell","SU_sand",0.994
"881","image_9.jpg",312,3851,3739,3963,200,424,224,"SU_cob","cobble","SU_cob",0.856
"882","image_9.jpg",690,3851,3739,3963,578,802,224,"SU_cob","cobble","manual_update",1
"883","image_9.jpg",1068,3851,3739,3963,956,1180,224,"SU_silt","silt","SU_silt",0.975
"884","image_9.jpg",1447,3851,3739,3963,1335,1559,224,"SU_sand","sand_fine_shell","SU_sand",0.836
"885","image_9.jpg",1825,3851,3739,3963,1713,1937,224,"SU_silt","silt","SU_silt",0.999
"886","image_9.jpg",2204,3851,3739,3963,2092,2316,224,"SU_silt","silt","SU_silt",1
"887","image_9.jpg",2582,3851,3739,3963,2470,2694,224,"SU_silt","silt","SU_silt",0.565
"888","image_9.jpg",2961,3851,3739,3963,2849,3073,224,"SU_peb","pebble","SU_peb",0.732
"889","image_9.jpg",3339,3851,3739,3963,3227,3451,224,"SU_cob","cobble","manual_update",1
"890","image_9.jpg",3718,3851,3739,3963,3606,3830,224,"SU_cob","cobble","manual_update",1
"891","image_9.jpg",312,4294,4182,4406,200,424,224,"SU_bould","boulder","manual_update",1
"892","image_9.jpg",690,4294,4182,4406,578,802,224,"SU_silt","silt","manual_update",1
"893","image_9.jpg",1068,4294,4182,4406,956,1180,224,"SU_silt","silt","SU_silt",0.997
"894","image_9.jpg",1447,4294,4182,4406,1335,1559,224,"SU_cob","cobble","manual_update",1
"895","image_9.jpg",1825,4294,4182,4406,1713,1937,224,"SU_silt","silt","SU_silt",0.893
"896","image_9.jpg",2204,4294,4182,4406,2092,2316,224,"SU_silt","silt","SU_silt",0.998
"897","image_9.jpg",2582,4294,4182,4406,2470,2694,224,"SU_sand","sand_fine_shell","SU_sand",0.587
"898","image_9.jpg",2961,4294,4182,4406,2849,3073,224,"unknown","unknown_area","manual_update",1
"899","image_9.jpg",3339,4294,4182,4406,3227,3451,224,"SU_bould","boulder","SU_bould",0.929
"900","image_9.jpg",3718,4294,4182,4406,3606,3830,224,"SU_silt","silt","manual_update",1
"901","image_10.jpg",312,312,200,424,200,424,224,"SU_cob","cobble","manual_update",1
"902","image_10.jpg",690,312,200,424,578,802,224,"SU_cob","cobble","manual_update",1
"903","image_10.jpg",1068,312,200,424,956,1180,224,"SU_shell","shell_hash","SU_shell",0.751
"904","image_10.jpg",1447,312,200,424,1335,1559,224,"SU_sand","sand_fine_shell","SU_sand",0.996
"905","image_10.jpg",1825,312,200,424,1713,1937,224,"SU_sand","sand_fine_shell","SU_sand",0.536
"906","image_10.jpg",2204,312,200,424,2092,2316,224,"SU_cob","cobble","SU_cob",0.542
"907","image_10.jpg",2582,312,200,424,2470,2694,224,"SU_peb","pebble","SU_peb",1
"908","image_10.jpg",2961,312,200,424,2849,3073,224,"SU_cob","cobble","manual_update",1
"909","image_10.jpg",3339,312,200,424,3227,3451,224,"SU_peb","pebble","SU_peb",0.858
"910","image_10.jpg",3718,312,200,424,3606,3830,224,"SU_cob","cobble","SU_cob",0.918
"911","image_10.jpg",312,754,642,866,200,424,224,"SU_peb","pebble","SU_peb",0.999
"912","image_10.jpg",690,754,642,866,578,802,224,"SU_peb","pebble","SU_peb",1
"913","image_10.jpg",1068,754,642,866,956,1180,224,"SU_cob","cobble","SU_cob",0.543
"914","image_10.jpg",1447,754,642,866,1335,1559,224,"SU_silt","silt","SU_silt",0.826
"915","image_10.jpg",1825,754,642,866,1713,1937,224,"SU_peb","pebble","SU_peb",1
"916","image_10.jpg",2204,754,642,866,2092,2316,224,"SU_peb","pebble","SU_peb",1
"917","image_10.jpg",2582,754,642,866,2470,2694,224,"SU_peb","pebble","SU_peb",1
"918","image_10.jpg",2961,754,642,866,2849,3073,224,"SI","sessile_invert","manual_update",1
"919","image_10.jpg",3339,754,642,866,3227,3451,224,"SU_peb","pebble","SU_peb",0.999
"920","image_10.jpg",3718,754,642,866,3606,3830,224,"SU_sand","sand_fine_shell","SU_sand",0.996
"921","image_10.jpg",312,1196,1084,1308,200,424,224,"SU_cob","cobble","SU_cob",0.912
"922","image_10.jpg",690,1196,1084,1308,578,802,224,"SU_peb","pebble","manual_update",1
"923","image_10.jpg",1068,1196,1084,1308,956,1180,224,"SU_sand","sand_fine_shell","manual_update",1
"924","image_10.jpg",1447,1196,1084,1308,1335,1559,224,"SU_peb","pebble","SU_peb",0.999
"925","image_10.jpg",1825,1196,1084,1308,1713,1937,224,"SU_sand","sand_fine_shell","SU_sand",1
"926","image_10.jpg",2204,1196,1084,1308,2092,2316,224,"SU_cob","cobble","manual_update",1
"927","image_10.jpg",2582,1196,1084,1308,2470,2694,224,"SU_cob","cobble","manual_update",1
"928","image_10.jpg",2961,1196,1084,1308,2849,3073,224,"RE_branch","red_algae_branching","manual_update",1
"929","image_10.jpg",3339,1196,1084,1308,3227,3451,224,"SU_sand","sand_fine_shell","manual_update",1
"930","image_10.jpg",3718,1196,1084,1308,3606,3830,224,"SU_peb","pebble","SU_peb",0.906
"931","image_10.jpg",312,1639,1527,1751,200,424,224,"SU_sand","sand_fine_shell","SU_sand",0.995
"932","image_10.jpg",690,1639,1527,1751,578,802,224,"SU_peb","pebble","SU_peb",0.819
"933","image_10.jpg",1068,1639,1527,1751,956,1180,224,"SU_cob","cobble","manual_update",1
"934","image_10.jpg",1447,1639,1527,1751,1335,1559,224,"SU_peb","pebble","manual_update",1
"935","image_10.jpg",1825,1639,1527,1751,1713,1937,224,"SU_peb","pebble","SU_peb",0.622
"936","image_10.jpg",2204,1639,1527,1751,2092,2316,224,"SU_cob","cobble","manual_update",1
"937","image_10.jpg",2582,1639,1527,1751,2470,2694,224,"SU_sand","sand_fine_shell","SU_sand",0.993
"938","image_10.jpg",2961,1639,1527,1751,2849,3073,224,"SU_peb","pebble","SU_peb",1
"939","image_10.jpg",3339,1639,1527,1751,3227,3451,224,"SU_sand","sand_fine_shell","SU_sand",0.999
"940","image_10.jpg",3718,1639,1527,1751,3606,3830,224,"SU_peb","pebble","SU_peb",1
